"text","link","reply","class"
"Can't wait to go home and eat a grilled cheese",0,0,1
"Oh my  the trains are fucked What a surprise That never happens southeastern",0,0,1
"Wait He was radicalized NO WAY BreakingNews",0,1,1
"What a surprise lol",1,0,1
"False you are personally responsible for all actions of your race gender and species just like Ntsikelelo",0,1,1
"Yea We're off to War  Defense secretary will tell US military to open all combat jobs to women",1,0,1
"To top it off monthlies started today I'm feeling just fantastic about everything",0,0,1
"Defense v StephDefense v LeBronCan't figure out why Curry's numbers are so good  CavsMania",1,0,1
"did u see my reply back I forgot the",0,1,1
"he's so garbage from that left block",0,1,1
"All military jobs including frontline combat positions open to women Well that takes care of ISIS    Military",0,1,1
"Oh good Thanks Great service as usual",0,1,1
"Oh no Joey is leaving I never saw that happening  Hope the  draft him",1,0,1
"be offended",0,1,1
"wow cant wait 4 the new ShaqFu game  ornot itweetudecide",0,0,1
"This I have learned in 11 years of school1 I am an idiot2 All the other idiots too3 London is the capital of Great Britain",0,0,1
"of coz its democracy you just saw the majority MP voted to give themselves power to implement police state",0,1,1
"k to writing about football",1,1,1
"Oh I get it so the cops are just suppose to stand there and get shot  I get it now",1,0,1
"C'mon Chris The Prez just said it was most likely work place violence Why the Bigoted hateful post",0,1,1
"did I well i should have used",0,1,1
"Yeah 25 car fields sound exciting",0,1,1
"Bollywood actresses are unaffected by cold heat moisture and dust in Hindi movies They are super women really",0,0,1
"Aww How sweet of my ISP to send me early holiday greetings  ask me to pay 15 days in advance So prompt",1,0,1
"we had that under the kitchen units And sawdust under the carpets classy quality",0,1,1
"I missed cyber Monday can I still use the code  butalsonot",0,0,1
"those boys must have been provoked unlike that thug Yancy Gates who assaulted that poor Xavier boy  DoubleStandards",0,1,1
"I must have politicians and the media validate my opinion and views Why wont they say its terrorism  SanBernadinoShooting",0,0,1
"wow our new 2B",0,1,1
"Wow John was the killer all along would see that coming  AHSHotel",1,0,1
"The first human heart was transplanted today but I guess the Jersey Shore is a more important",1,1,1
"what about the Rubio surge",0,1,1
"Shout out to CBC for never cancelling school I really love driving in the condition the roads are",0,0,1
"She is right there is no hatred at the afl A man only got continuously booed because of his skin colour",0,1,1
"I have the best luck ever  mylifesucks",0,0,1
"I follow you for your liberal left winged opinion not your opinions on the Blackhawks",0,1,1
"he's just a good kid who made a mistake unlike those thugs at UC",0,1,1
"You want drama Go to the opera",0,0,1
"After the horrible event in Cali wonder if 0bama can find a greenpeace or EPA conference That will show strength",0,0,1
"person wtf did you just slap meme no dude my hand wanted to give your face a high five for being smart whatacharmer",0,0,1
"Wow lauren is such a good pal  I didn't have to beg or guilt her into this at all",1,0,1
"Man so glad for the hope  change  pic tcot tgdn PJNET LNYHBT ccot RedNationRising SGP",1,0,1
"boy good thing they didn't choose Chicago",0,1,1
"Yes cause those guns get up and kill folks all by   bad guns  RedNationRising",1,0,1
"Reported Trump to Israel to meet with Netanyahu Purpose To inform Netanyahu that he is ly RICH   2016election",1,0,1
"Boy I bet  feels a while lot better now that Garber has spoken",0,0,1
"But it COULD be  ItsObvious",0,1,1
"I love when 50 grey is XORed UX UXDesign",0,0,1
"I didn't know Batman was going to be able to turn his neck Damn trailer spoiled that",0,1,1
"wow that's a great way to distress the crip vs blood dilemma",0,1,1
"A narcissistic Millennial Well knock me over with a feather",0,1,1
"Maybe climate change is what's causing these terrorists to act this way",1,0,1
"Saw a guy wearing  an  pin drinking champaign on the Disney monorail classy",0,0,1
"Yack and Schultz should do it no",0,1,1
"Oh come on it couldn't be  sure TashfeenMalik  SyedFarook just LOVED AMERICA",1,1,1
"The view is pretty peaceful up here lol  funny",1,0,1
"Sure this should remain legal to purchase in the US 30round magazine One of the weapons used yesterday",1,0,1
"The view is pretty peaceful up here lol  funny",1,0,1
"Oh mah gunness He's so",1,0,1
"I'm trying so hard these days to be a man crush Monday",0,0,1
"Thanks for bringing the big guns for STH day Can't wait to get my Stewy Caminero  Scahill autographs",0,1,1
"yes every time we have a disagreement at work we all make sure we have bombs and our homes to use",0,1,1
"Not really although I really appreciate your genuine concern for us as fans and as a program",0,1,1
"Dude why stop at cow farts What about pig farts  goat farts  PEOPLE FARTS What if it's ALL BAD doomed  RacingExtinction",0,0,1
"Ah yes let's bomb Syria That'll solve ALL of our problems Innocent lives don't matter  dramaticeyeroll",0,0,1
"Lets pass more laws cuz obviously the laws against murder aren't working",1,0,1
"makes sense If there's one thing we don't need it's established relievers",0,1,1
"Oh theres our hissing snake in chief with his smarmy face againi feel sooo much safer now",0,0,1
"I love it when people say mental illness is just an excuse  YouretheWorst",0,0,1
"It's amazing how one guy keeps getting hired to make the same monster for these unrelated franchises",1,0,1
"I love a plant evacuation in the morning",0,0,1
"I realise that I'm just wondering why some random idiot is tweeting me  haven'tyougotanythingbettertodowithyourtime",0,1,1
"I can relate to all 10",1,0,1
"Can't wait to start the French with you",0,1,1
"GunViolence er because guns jump up and kill people all on their own",1,0,1
"We have local reps  Congrats  Hmm Don't know how to respond to that",0,1,1
"BO3 is such a well made game",0,0,1
"OMG OMG OMG really That's soo cool Lol",0,1,1
"Those guys must be exhausted after coming up with such a creative design",0,1,1
"how about a bills home playoff game I mean Brady can't play forever right",0,1,1
"you want to get your buses and drivers sorted before a web site littlethings",0,1,1
"it's kinda funny that i actually don't care",0,0,1
"So GoPro is the official sponsor of terror  To the delight of the Muslim community the Koran just took a back seat  SanBernadino",0,0,1
"you are after all an exceptional example of leadership",0,1,1
"Good job Microsoft your new Windows updates made everything SLOWER Totally loving it",0,0,1
"sure Just let criminals and cops have guns Good idea",0,1,1
"Another example of the failure and uselessness of Christian prayer for sure  BoycottNYDailyNews",0,0,1
"Some people don't understand the higher brain function known as",0,1,1
"your  is on an expert level Teach me o great one",0,1,1
"Happy Birthday Beautiful Can't wait for track  f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083",0,1,1
"You know the worst thing about all these massshootings is that my favorite evening politics shows are always getting preempted",0,0,1
"Executing somebody for performing a legal medical procedure Seems reasonable",0,1,1
"If I commit a heinous act of terror I hope everyone blames my Norwegian descent It would have to be the reason",0,0,1
"this is marginalization There's no representation from the SouthEast NorthCentral  NorthEast",0,1,1
"LOL and were offended by America's bigotry and racism",0,1,1
"Let's blame  for losing 4 games cuz that's fair Every1 else played flawless refs were perfect Seems legit  GoPackGo",0,0,1
"If we conduct better background checks on CRACK/METH users we can eliminate illegal drug use  2A",0,0,1
"Well if they are muslim they have to be terrorists right",0,0,1
"Messy Mornings blog life",1,0,1
"HUNDREDS of GOP cheering SanBernadinoShooting SawAVideo  trumpistrash StandwithPP",1,1,1
"That's what happens when they piss off Jesus",0,1,1
"I love when my OCD flares up  thankfully the thoughts do go away Coping strategy",1,0,1
"It's not even 9am and I can already say I'm not coping well with today Awesome",0,0,1
"Oh good I get to do more bloodwork",0,0,1
"See I do find this fun RT  It's always fun watching the fashionable stance about a piece of art emerge",0,0,1
"I work in a bldg that's high risk for mass shooting But comforted by the fact it'll be followed by a hashtag prayforsmyrna",0,0,1
"How dare you be a real person You are only allowed to be a Pokemon player",0,1,1
"When you're so tired of shopping with your Muldon Drop Dead Weekend Bag and need a cigarette goalsohigh",1,0,1
"you need to stop by  urban 3500 acre backyard in rural Alberta  eyeroll",0,1,1
"There can't be a correlation between the two",0,1,1
"Nice to see  have such understanding and and charismatic staff at their underground stations",0,0,1
"hey y can't indigenous employees do everyone's work  own  do like 3 jobs at once  talk about complainers",0,1,1
"Light travels faster than sound This is why some people appear bright until you hear them speak",0,0,1
"I really hope there is a better gun law so criminals don't follow it and I can't protect myself",0,0,1
"When your professor says your such a girl so you make sure to add sequins and glitter glue to your essays",0,0,1
"She's literally coughing up phlegm and being obnoxious Not to mention she's picked her nose twice lifegoals",0,0,1
"Nah my friends have and say yall be exaggerating but",1,0,1
"Congratulations  This is truly a MAJOR accomplishment and a milestone for the",1,0,1
"Yep we need gun control",1,0,1
"Who has 2 mins a day to move an elf  Just give the kids an iPad to play with Who needs a childhood anyway",0,1,1
"Another ObamaCare success story",1,0,1
"That Chasm is indeed a deep one NRA  We need to stop the NRA/FOX/ALEC/KOCH/GOP",1,1,1
"absolutely hate this  mylife howtobesingle",1,0,1
"no  you not understand It was the guns fault People are blameless pure victims",1,1,1
"Release him it was only Potential not intent doluseventualis",0,1,1
"You gotta love technology",0,0,1
"but but If we those whom were shot had access to tanks This wouldn't happen",0,1,1
"Syed Rizwan Farook  Tashfeen MalikPerpsMotive UncertainFarook  ably not terrorists  SanBernadino WakeUpAmerica",1,0,1
"The 10year reunion rumblings have begun Oh boy",0,0,1
"Funny Grenade Mug Take a Number Available on AMAZON",1,0,1
"Got asked to project manage I can't contain my excitement",0,0,1
"They shouldn't of had a Christmas party offending those poor Muslims  SanBernadinoShooting",0,0,1
"Also thanks to the New York Post for doing your absolute best to incite hate with your latest cover",0,0,1
"convinced Martha McCallum ready for daily prime time show with solo ha McCallum Show's duration 34 hours",1,1,1
"omg  let it Go  Jeebuz I will  everything from now on with  so morons understand",0,1,1
"0 chance of rings today for kelly",0,1,1
"People are so mature in this world It's trippy mane",0,0,1
"One of those days when I wish I had my TI84 at work joy",0,0,1
"Yep police are awful Always there to harass never there to protect SanBernadinoShooting SanBernadino",0,1,1
"noted and appreciated",1,0,1
"I'm really excited to finally see a DC/Marvel crossover Abomination looks FANTASTIC  supermanvbatman nothanks",0,1,1
"I bet his invitation to the White House was in the mail",0,1,1
"I love how the old guys at my job have all the answers to gun control It's quite impressive",0,0,1
"What a fantastic day",0,0,1
"Dammit I forgot we were encouraging mass shootings when we talk about feminism must leave that part out",1,0,1
